0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:28 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:30 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:31 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:33 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:34 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:36 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:37 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:39 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:40 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:42 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:43 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:45 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:46 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:48 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:49 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:51 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:54 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:58:57 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:00 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
